amount,total,price,type
0.00199,208.47873000000058,41741.37,buy
0.00199,208.4807200000006,41741.34,buy
0.02,208.5007200000006,41740.89,buy
0.00027,208.5009900000006,41740.62,buy
0.00072,208.5017100000006,41740.16,buy
0.002,208.5037100000006,41739.94,buy
0.00044,208.5041500000006,41739.87,buy
0.00229,208.5064400000006,41739.13,buy
0.0004,208.5068400000006,41738.85,buy
0.00052,208.5073600000006,41737.98,buy
0.00285,208.5102100000006,41737.58,buy
0.00122,208.5114300000006,41736.86,buy
0.00272,208.5141500000006,41735.96,buy
0.00048,208.5146300000006,41735.85,buy
0.0028,208.51743000000062,41735.21,buy
0.00476,208.52219000000062,41734.69,buy
0.00266,208.5248500000006,41734.0,buy
0.00049,208.52534000000063,41733.78,buy
0.00048,208.52582000000064,41732.73,buy
0.00052,208.52634000000063,41732.68,buy
0.13051,208.65685000000062,41731.31,buy
0.00053,208.65738000000061,41730.28,buy
0.00236,208.65974000000062,41730.04,buy
0.00065,208.66039000000063,41730.0,buy
0.00044,208.66083000000063,41729.86,buy
0.00068,208.66151000000062,41729.35,buy
0.00048,208.66199000000063,41729.22,buy
0.0016,208.66359000000062,41728.06,buy
0.00048,208.66407000000063,41727.67,buy
0.00208,208.66615000000064,41727.54,buy
0.00026,208.66641000000064,41727.06,buy
0.00084,208.66725000000065,41726.89,buy
0.00047,208.66772000000066,41726.27,buy
0.61354,209.28126000000066,41726.0,buy
0.01,209.29126000000065,41725.71,buy
0.00026,209.29152000000065,41725.62,buy
0.00049,209.29201000000066,41723.21,buy
0.00262,209.29463000000067,41723.16,buy
0.00025,209.29488000000066,41722.89,buy
0.01524,209.31012000000067,41722.73,buy
0.0004,209.31052000000068,41722.36,buy
0.00057,209.3110900000007,41722.11,buy
0.01,209.32109000000068,41721.21,buy
0.00059,209.32168000000067,41720.98,buy
0.00599,209.32767000000067,41720.0,buy
0.0006,209.32827000000066,41719.71,buy
0.00071,209.32898000000066,41719.47,buy
0.0014,209.33038000000064,41719.42,buy
0.00028,209.33066000000065,41719.3,buy
0.00079,209.33145000000064,41718.36,buy
0.00233,209.33378000000064,41717.59,buy
0.01078,209.34456000000066,41717.34,buy
0.00183,209.34639000000067,41717.04,buy
0.00085,209.34724000000068,41716.86,buy
0.00028,209.34752000000069,41716.71,buy
0.10771,209.45523000000068,41716.24,buy
0.00252,209.4577500000007,41715.85,buy
0.00246,209.4602100000007,41714.95,buy
0.00156,209.4617700000007,41714.28,buy
0.0025,209.4642700000007,41713.69,buy
0.00341,209.4676800000007,41713.3,buy
0.00399,209.4716700000007,41713.18,buy
0.0003,209.4719700000007,41712.49,buy
0.00156,209.47353000000072,41712.01,buy
0.00265,209.4761800000007,41712.0,buy
0.00178,209.4779600000007,41711.66,buy
0.00085,209.47881000000072,41711.58,buy
0.00372,209.4825300000007,41711.37,buy
0.00047,209.48300000000071,41710.4,buy
0.00694,209.4899400000007,41710.0,buy
0.03734,209.5272800000007,41709.82,buy
0.00221,209.5294900000007,41709.25,buy
0.00064,209.5301300000007,41709.13,buy
0.00385,209.5339800000007,41707.83,buy
0.0083,209.5422800000007,41707.11,buy
0.00695,209.54923000000068,41707.03,buy
0.00051,209.54974000000067,41705.4,buy
0.00081,209.55055000000067,41705.37,buy
0.00135,209.55190000000067,41704.65,buy
0.00199,209.55389000000068,41704.08,buy
0.00346,209.55735000000067,41703.74,buy
0.00137,209.55872000000068,41702.94,buy
0.00071,209.55943000000067,41702.24,buy
0.00048,209.55991000000068,41702.16,buy
0.00222,209.56213000000068,41701.67,buy
2.00173,211.5638600000007,41701.0,buy
0.00045,211.5643100000007,41700.65,buy
0.0012,211.5655100000007,41700.01,buy
1.4252,212.9907100000007,41700.0,buy
0.00199,212.9927000000007,41699.74,buy
0.00114,212.9938400000007,41699.44,buy
0.00262,212.9964600000007,41699.21,buy
0.00097,212.9974300000007,41698.86,buy
0.00053,212.9979600000007,41698.3,buy
0.00032,212.99828000000068,41697.98,buy
0.00326,213.0015400000007,41697.63,buy
0.0009,213.0024400000007,41697.39,buy
0.00047,213.0029100000007,41697.29,buy
0.00048,213.0033900000007,41695.3,buy
0.00921,213.0126000000007,41695.0,buy
0.001,213.0136000000007,41693.87,buy
0.00046,213.0140600000007,41693.02,buy
0.00052,213.0145800000007,41693.0,buy
0.00327,213.0178500000007,41691.82,buy
0.0003,213.0181500000007,41691.76,buy
0.00079,213.0189400000007,41690.81,buy
0.00025,213.0191900000007,41690.14,buy
0.01199,213.0311800000007,41690.0,buy
0.00165,213.0328300000007,41689.89,buy
0.05104,213.0838700000007,41689.68,buy
0.00193,213.0858000000007,41689.29,buy
0.00095,213.08675000000068,41689.18,buy
0.00025,213.08700000000067,41688.77,buy
0.2533,213.34030000000067,41688.5,buy
0.01199,213.35229000000066,41688.0,buy
0.00094,213.35323000000068,41687.66,buy
0.00289,213.3561200000007,41687.5,buy
0.00047,213.3565900000007,41687.44,buy
0.00301,213.35960000000068,41686.83,buy
0.00091,213.3605100000007,41685.85,buy
0.00104,213.36155000000068,41685.16,buy
0.00108,213.36263000000068,41683.84,buy
0.00048,213.3631100000007,41683.79,buy
0.00158,213.36469000000068,41683.67,buy
0.00624,213.37093000000067,41682.41,buy
0.01052,213.38145000000068,41680.98,buy
0.0004,213.3818500000007,41680.67,buy
0.0005,213.38235000000068,41680.39,buy
0.00029,213.3826400000007,41680.0,buy
0.0028,213.3854400000007,41679.78,buy
0.00153,213.3869700000007,41679.65,buy
0.525,213.9119700000007,41678.0,buy
0.00955,213.9215200000007,41677.87,buy
0.00036,213.9218800000007,41677.63,buy
0.00049,213.9223700000007,41677.57,buy
1.00719,214.92956000000072,41677.0,buy
0.00047,214.93003000000073,41676.78,buy
0.00088,214.93091000000072,41675.5,buy
0.00262,214.93353000000073,41675.27,buy
0.00723,214.94076000000072,41674.24,buy
0.02428,214.96504000000073,41673.54,buy
0.00234,214.96738000000073,41673.46,buy
0.00541,214.97279000000074,41673.38,buy
0.00048,214.97327000000075,41672.86,buy
0.00051,214.97378000000074,41672.35,buy
0.00128,214.97506000000075,41671.12,buy
0.00066,214.97572000000076,41670.36,buy
0.0006,214.97632000000075,41670.33,buy
0.00024,214.97656000000075,41670.31,buy
0.00038,214.97694000000075,41669.72,buy
0.00043,214.97737000000075,41667.47,buy
0.002,214.97937000000076,41666.87,buy
0.50226,215.48163000000076,41666.66,buy
1.04921,216.53084000000075,41666.0,buy
0.00696,216.53780000000074,41664.99,buy
0.00026,216.53806000000074,41664.57,buy
0.00146,216.53952000000075,41664.46,buy
0.00079,216.54031000000074,41663.26,buy
0.00251,216.54282000000075,41661.09,buy
0.01449,216.55731000000074,41661.0,buy
0.00034,216.55765000000073,41660.64,buy
0.00038,216.55803000000074,41660.6,buy
0.00028,216.55831000000074,41660.57,buy
0.0009,216.55921000000075,41659.6,buy
0.0016,216.56081000000074,41659.54,buy
0.00046,216.56127000000075,41658.55,buy
0.0004,216.56167000000076,41658.32,buy
0.002,216.56367000000077,41658.18,buy
0.00029,216.56396000000078,41658.17,buy
0.00167,216.56563000000077,41657.56,buy
0.00638,216.57201000000077,41657.37,buy
0.00029,216.57230000000078,41657.36,buy
0.00029,216.5725900000008,41656.99,buy
0.00206,216.5746500000008,41656.7,buy
0.0007,216.57535000000078,41656.53,buy
0.00048,216.5758300000008,41656.51,buy
0.00323,216.5790600000008,41656.05,buy
0.00048,216.5795400000008,41655.92,buy
0.0015,216.5810400000008,41655.55,buy
0.0008,216.5818400000008,41655.44,buy
0.00073,216.5825700000008,41655.21,buy
0.0009,216.5834700000008,41655.17,buy
0.09733,216.6808000000008,41655.0,buy
0.0012,216.6820000000008,41654.92,buy
0.00028,216.68228000000082,41654.23,buy
0.00113,216.6834100000008,41653.06,buy
0.012,216.6954100000008,41653.0,buy
0.00128,216.6966900000008,41652.81,buy
0.00048,216.69717000000082,41651.99,buy
0.00262,216.69979000000083,41651.35,buy
0.00171,216.70150000000083,41651.15,buy
0.012,216.71350000000083,41650.33,buy
0.01336,216.72686000000084,41650.0,buy
0.00163,216.72849000000085,41649.75,buy
0.00234,216.73083000000085,41646.32,buy
0.00048,216.73131000000086,41645.66,buy
0.00053,216.73184000000086,41645.21,buy
0.00048,216.73232000000087,41644.51,buy
0.00029,216.73261000000088,41644.44,buy
0.0084,216.74101000000087,41644.3,buy
0.00034,216.74135000000086,41643.83,buy
0.00048,216.74183000000087,41643.79,buy
0.018,216.75983000000087,41643.64,buy
0.00224,216.76207000000088,41642.85,buy
0.0005,216.76257000000086,41642.48,buy
0.00048,216.76305000000087,41641.71,buy
0.00029,216.76334000000088,41641.46,buy
0.00073,216.76407000000088,41641.0,buy
0.00071,216.76478000000088,41640.21,buy
0.00645,216.77123000000088,41640.0,buy
0.00134,216.77257000000088,41639.99,buy
0.00048,216.7730500000009,41639.54,buy
0.00048,216.7735300000009,41639.45,buy
0.0004,216.77393000000092,41639.03,buy
0.00141,216.7753400000009,41638.09,buy
0.00097,216.7763100000009,41636.76,buy
0.0005,216.7768100000009,41636.38,buy
0.001,216.7778100000009,41636.35,buy
0.00209,216.7799000000009,41635.71,buy
0.00051,216.7804100000009,41635.61,buy
0.00072,216.7811300000009,41635.51,buy
0.00091,216.7820400000009,41635.09,buy
0.004,216.7860400000009,41633.74,buy
0.03406,216.8201000000009,41632.65,buy
0.00055,216.8206500000009,41632.61,buy
0.00576,216.82641000000092,41632.0,buy
0.00049,216.82690000000093,41631.97,buy
0.0012,216.82810000000094,41631.57,buy
0.00051,216.82861000000094,41630.81,buy
0.00827,216.83688000000095,41630.0,buy
0.00245,216.83933000000096,41629.56,buy
0.00521,216.84454000000096,41628.17,buy
0.00263,216.84717000000097,41627.44,buy
0.00127,216.84844000000098,41626.34,buy
0.00048,216.848920000001,41626.23,buy
0.00079,216.84971000000098,41626.13,buy
0.006,216.85571000000098,41625.0,buy
0.0222,216.87791000000098,41624.51,buy
0.0005,216.87841000000097,41624.11,buy
0.00082,216.87923000000097,41623.14,buy
0.00696,216.88619000000097,41622.95,buy
0.00078,216.88697000000096,41622.7,buy
0.00752,216.89449000000096,41622.63,buy
0.00205,216.89654000000095,41622.52,buy
0.00052,216.89706000000095,41622.22,buy
0.0009,216.89796000000095,41621.85,buy
0.17018,217.06814000000094,41621.8,buy
0.0114,217.07954000000095,41621.62,buy
0.01,217.08954000000094,41621.21,buy
0.03715,217.12669000000093,41621.0,buy
0.0006,217.12729000000093,41620.95,buy
0.00032,217.1276100000009,41620.0,buy
0.00048,217.12809000000092,41619.94,buy
0.00067,217.12876000000094,41619.22,buy
0.00084,217.12960000000095,41618.41,buy
0.00134,217.13094000000095,41618.33,buy
0.0024,217.13334000000094,41618.0,buy
0.00025,217.13359000000094,41617.85,buy
0.00025,217.13384000000093,41617.0,buy
0.00048,217.13432000000094,41616.94,buy
0.00112,217.13544000000093,41616.93,buy
0.002,217.13744000000094,41616.67,buy
0.00062,217.13806000000093,41614.97,buy
0.00111,217.13917000000095,41612.77,buy
0.00116,217.14033000000094,41612.54,buy
0.00253,217.14286000000095,41612.24,buy
0.02981,217.17267000000095,41611.0,buy
0.00052,217.17319000000094,41610.26,buy
0.43335,217.60654000000093,41610.0,buy
0.00059,217.60713000000092,41609.71,buy
0.004,217.6111300000009,41609.65,buy
0.00064,217.61177000000092,41609.18,buy
0.00079,217.6125600000009,41608.16,buy
0.00163,217.61419000000092,41607.04,buy
0.00059,217.6147800000009,41606.85,buy
0.00923,217.6240100000009,41605.82,buy
0.00072,217.6247300000009,41604.5,buy
0.00028,217.6250100000009,41604.49,buy
0.00263,217.62764000000092,41603.9,buy
0.00263,217.63027000000093,41603.55,buy
0.05768,217.68795000000094,41603.3,buy
0.00087,217.68882000000093,41603.11,buy
1.0,218.68882000000093,41603.0,buy
0.00026,218.68908000000093,41602.16,buy
0.00065,218.68973000000094,41601.88,buy
0.00131,218.69104000000092,41601.2,buy
2.005,220.69604000000092,41601.0,buy
0.00026,220.69630000000092,41600.82,buy
0.00236,220.69866000000093,41600.55,buy
0.03,220.72866000000093,41600.28,buy
1.06458,221.79324000000094,41600.0,buy
0.00055,221.79379000000094,41599.53,buy
0.00049,221.79428000000095,41598.12,buy
0.00072,221.79500000000095,41597.98,buy
0.00131,221.79631000000094,41597.86,buy
0.0004,221.79671000000096,41597.43,buy
0.01145,221.80816000000095,41597.17,buy
0.00025,221.80841000000095,41596.93,buy
0.00265,221.81106000000094,41596.0,buy
0.0005,221.81156000000092,41594.93,buy
0.00068,221.8122400000009,41593.71,buy
0.00047,221.81271000000092,41593.16,buy
0.00281,221.81552000000093,41592.31,buy
0.01899,221.83451000000093,41592.24,buy
0.00054,221.83505000000093,41592.19,buy
0.00055,221.83560000000094,41591.93,buy
0.001,221.83660000000094,41591.83,buy
0.00541,221.84201000000095,41591.73,buy
0.00613,221.84814000000097,41591.24,buy
0.00957,221.85771000000096,41591.22,buy
0.0016,221.85931000000096,41590.47,buy
0.00363,221.86294000000095,41590.0,buy
0.0048,221.86774000000094,41589.98,buy
0.02011,221.88785000000092,41589.42,buy
0.00036,221.88821000000092,41589.04,buy
0.0025,221.89071000000092,41588.93,buy
0.13751,222.0282200000009,41588.21,buy
0.00126,222.02948000000092,41587.88,buy
0.00049,222.02997000000093,41587.75,buy
0.00086,222.03083000000092,41586.82,buy
0.00049,222.03132000000093,41586.43,buy
0.00062,222.03194000000093,41586.26,buy
0.00048,222.03242000000094,41586.16,buy
0.0031,222.03552000000093,41585.48,buy
0.03685,222.07237000000092,41584.87,buy
0.0009,222.07327000000092,41584.13,buy
0.00243,222.07570000000092,41584.0,buy
0.00141,222.0771100000009,41583.94,buy
0.00027,222.07738000000091,41583.63,buy
0.00182,222.07920000000092,41583.44,buy
0.00997,222.08917000000093,41583.33,buy
0.00046,222.08963000000094,41582.04,buy
0.0028,222.09243000000095,41582.03,buy
0.00357,222.09600000000094,41581.63,buy
0.00028,222.09628000000095,41581.53,buy
0.00697,222.10325000000094,41580.9,buy
0.00079,222.10404000000094,41580.61,buy
0.0003,222.10434000000095,41580.04,buy
0.0601,222.16444000000095,41580.0,buy
0.00263,222.16707000000096,41579.67,buy
0.00072,222.16779000000096,41579.15,buy
0.00055,222.16834000000097,41579.1,buy
0.00174,222.17008000000098,41578.59,buy
0.00025,222.17033000000097,41578.31,buy
0.00071,222.17104000000097,41578.28,buy
0.00384,222.17488000000097,41578.0,buy
0.0004,222.17528000000098,41577.8,buy
0.0016,222.17688000000098,41576.66,buy
0.01442,222.19130000000098,41576.56,buy
0.00173,222.193030000001,41575.61,buy
0.002,222.195030000001,41575.19,buy
0.00043,222.195460000001,41575.0,buy
0.00469,222.200150000001,41574.9,buy
0.00026,222.200410000001,41574.0,buy
0.00039,222.200800000001,41573.92,buy
0.00515,222.205950000001,41573.67,buy
0.00151,222.207460000001,41573.29,buy
0.25,222.457460000001,41573.0,buy
0.0006,222.45806000000098,41571.57,buy
0.017,222.47506000000098,41571.42,buy
0.00052,222.47558000000097,41570.71,buy
0.00239,222.47797000000097,41570.1,buy
0.00174,222.47971000000098,41569.54,buy
0.00068,222.48039000000097,41569.32,buy
0.00048,222.48087000000098,41568.88,buy
0.00026,222.48113000000097,41568.8,buy
0.01388,222.49501000000097,41568.54,buy
0.00084,222.49585000000098,41568.35,buy
0.0062,222.502050000001,41568.0,buy
0.00054,222.502590000001,41567.8,buy
0.00191,222.504500000001,41567.0,buy
0.05581,222.560310000001,41566.57,buy
0.00033,222.560640000001,41566.5,buy
0.00051,222.561150000001,41565.93,buy
0.00107,222.562220000001,41565.76,buy
0.00097,222.563190000001,41565.45,buy
0.00229,222.56548000000097,41565.21,buy
0.00053,222.56601000000097,41564.01,buy
0.01053,222.57654000000096,41562.0,buy
0.00036,222.57690000000096,41560.0,buy
0.00056,222.57746000000097,41558.52,buy
0.00025,222.57771000000096,41558.44,buy
0.00164,222.57935000000097,41557.51,buy
0.11184,222.69119000000097,41557.0,buy
0.00048,222.69167000000098,41556.47,buy
0.00096,222.69263000000097,41556.0,buy
0.0004,222.693030000001,41555.87,buy
0.00263,222.695660000001,41555.8,buy
0.00027,222.695930000001,41555.71,buy
0.00076,222.696690000001,41555.46,buy
0.15046,222.84715000000102,41555.0,buy
0.03711,222.88426000000103,41554.41,buy
0.01056,222.89482000000103,41554.29,buy
0.00079,222.89561000000103,41553.06,buy
0.0019,222.89751000000103,41552.79,buy
0.00057,222.89808000000104,41551.99,buy
0.00048,222.89856000000105,41551.6,buy
0.00722,222.90578000000104,41551.1,buy
0.00224,222.90802000000104,41551.02,buy
0.09442,223.00244000000106,41550.0,buy
0.00137,223.00381000000107,41548.83,buy
0.00025,223.00406000000106,41548.72,buy
0.00028,223.00434000000106,41548.5,buy
0.00059,223.00493000000105,41547.96,buy
0.00154,223.00647000000106,41546.8,buy
0.00084,223.00731000000107,41546.54,buy
0.0009,223.00821000000107,41546.44,buy
0.00238,223.01059000000106,41545.89,buy
0.00048,223.01107000000107,41544.66,buy
0.00048,223.01155000000108,41544.52,buy
0.00048,223.0120300000011,41544.14,buy
0.00241,223.0144400000011,41543.36,buy
0.00625,223.02069000000108,41542.51,buy
0.00048,223.0211700000011,41542.23,buy
0.00049,223.0216600000011,41540.93,buy
0.08296,223.10462000000112,41540.0,buy
0.00026,223.10488000000112,41539.85,buy
0.00041,223.1052900000011,41539.41,buy
0.00054,223.1058300000011,41539.23,buy
0.00698,223.1128100000011,41538.86,buy
0.00602,223.1188300000011,41538.46,buy
0.00056,223.11939000000112,41537.48,buy
0.00048,223.11987000000113,41536.6,buy
0.01158,223.13145000000114,41536.29,buy
0.00192,223.13337000000115,41535.0,buy
0.00066,223.13403000000116,41534.97,buy
0.00107,223.13510000000116,41534.4,buy
0.002,223.13710000000117,41533.76,buy
0.00384,223.14094000000117,41533.64,buy
0.002,223.14294000000118,41533.63,buy
0.00398,223.1469200000012,41532.14,buy
0.00263,223.1495500000012,41531.95,buy
0.00039,223.1499400000012,41531.67,buy
0.00387,223.15381000000122,41531.25,buy
0.00147,223.15528000000123,41530.69,buy
0.00218,223.15746000000124,41530.61,buy
0.0012,223.15866000000125,41530.32,buy
0.00048,223.15914000000126,41528.86,buy
0.00319,223.16233000000125,41527.37,buy
0.00475,223.16708000000125,41527.35,buy
0.00067,223.16775000000126,41526.73,buy
0.00048,223.16823000000127,41526.18,buy
0.00048,223.16871000000128,41526.17,buy
0.00037,223.1690800000013,41526.11,buy
0.00079,223.16987000000128,41525.51,buy
0.00087,223.17074000000127,41525.42,buy
0.00065,223.17139000000128,41524.7,buy
0.0007,223.17209000000128,41523.63,buy
0.00048,223.1725700000013,41523.4,buy
0.00049,223.1730600000013,41523.33,buy
0.01393,223.1869900000013,41522.54,buy
0.01,223.19699000000128,41522.44,buy
0.0006,223.19759000000127,41522.18,buy
0.005,223.20259000000127,41522.0,buy
0.25432,223.45691000000127,41521.89,buy
0.00066,223.45757000000128,41521.64,buy
0.01,223.46757000000127,41521.21,buy
0.00733,223.47490000000127,41521.0,buy
0.00312,223.47802000000127,41520.4,buy
0.0024,223.48042000000126,41520.0,buy
0.00025,223.48067000000125,41519.71,buy
0.00048,223.48115000000126,41518.0,buy
0.00925,223.49040000000127,41516.84,buy
0.0003,223.49070000000128,41516.5,buy
0.00071,223.49141000000128,41516.44,buy
0.00156,223.4929700000013,41515.67,buy
0.00097,223.4939400000013,41515.52,buy
0.0005,223.49444000000128,41515.17,buy
0.0004,223.4948400000013,41514.35,buy
0.018,223.5128400000013,41513.0,buy
0.00045,223.5132900000013,41512.82,buy
0.03093,223.5442200000013,41512.66,buy
0.00042,223.5446400000013,41512.53,buy
0.01204,223.5566800000013,41512.0,buy
0.00049,223.55717000000132,41511.74,buy
0.0005,223.5576700000013,41511.37,buy
0.00029,223.55796000000132,41510.47,buy
0.00081,223.55877000000132,41510.26,buy
0.00541,223.56418000000133,41510.08,buy
1.53433,225.09851000000134,41510.0,buy
0.00048,225.09899000000135,41509.82,buy
0.00238,225.10137000000134,41509.22,buy
